          X           Y               RA              DEC         m_B       err_B         m_V       err_V         m_R       err_R 
   2286.090    3951.840      308.8509471       60.1158706      27.212       0.168      26.916       0.082      27.267       0.274 
   1199.210    1814.310      308.8439011       60.1420014      27.355       0.183      27.075       0.108      26.918       0.237 
   2816.070    2670.710      308.8713525       60.1272479      27.815       0.275      27.073       0.117      27.105       0.270 
   3915.650    2916.700      308.8924685       60.1207031      27.640       0.256      26.891       0.098      26.774       0.191 
   4001.970    1839.480      308.9021513       60.1315701      27.030       0.155      27.037       0.096      26.616       0.163 
   1870.160    1317.430      308.8615254       60.1447273      27.652       0.258      27.228       0.112      26.415       0.141 
   2693.860    1135.220      308.8800354       60.1436301      26.989       0.155      26.884       0.082      27.180       0.265 
   3398.140    1708.330      308.8905250       60.1351245      27.202       0.165      27.149       0.106      27.100       0.264 
   1802.350    4337.250      308.8380535       60.1136224      27.204       0.165      26.805       0.087      26.784       0.188 
   3888.740    2912.410      308.8919391       60.1208454      26.915       0.151      26.879       0.086      27.098       0.243 
   3372.670    1068.180      308.8946800       60.1418613      27.770       0.244      27.294       0.110      26.609       0.164 
   4891.990    1318.210      308.9245194       60.1337447      27.536       0.208      26.727       0.096      26.363       0.180 
   1055.170    2224.420      308.8379017       60.1382655      27.335       0.184      27.323       0.141      26.472       0.183 
   2422.350     931.720      308.8758624       60.1467279      27.043       0.154      27.016       0.093      26.545       0.157 
   1209.470    1900.310      308.8434868       60.1410713      27.231       0.184      26.836       0.083      27.139       0.271 
   3750.430    1518.200      308.8992605       60.1358184      27.438       0.191      26.940       0.080      26.653       0.162 
   3493.950    3163.510      308.8818764       60.1196724      27.477       0.241      26.905       0.094      26.618       0.187 
   4633.920    3062.460      308.9063666       60.1165810      27.445       0.232      26.875       0.082      26.445       0.147 
    998.330    1298.510      308.8434797       60.1480844      26.997       0.165      26.656       0.096      26.503       0.251 
   3531.890    3975.630      308.8767296       60.1111049      27.712       0.244      26.876       0.114      26.284       0.161 
   1582.670    2079.790      308.8499580       60.1378554      27.543       0.231      26.906       0.101      26.520       0.183 
   1817.590    1416.720      308.8597031       60.1438872      27.525       0.244      27.105       0.107      26.847       0.212 
   3506.840    4292.310      308.8738935       60.1079086      27.527       0.231      26.969       0.094      26.549       0.163 
   2128.050    4290.940      308.8451783       60.1129230      27.098       0.160      26.852       0.075      26.930       0.216 
   4256.080    3301.070      308.8967491       60.1154772      27.411       0.190      26.891       0.076      27.067       0.230 
   4483.630    3549.720      308.8996701       60.1120699      26.888       0.134      26.869       0.082      26.599       0.153 
   1071.900    1304.740      308.8449688       60.1477531      27.572       0.254      27.281       0.154      26.176       0.165 
   1221.070    2992.940      308.8357496       60.1296854      27.328       0.183      26.912       0.086      27.043       0.231 
   3629.110    4026.430      308.8783836       60.1102248      27.326       0.198      26.892       0.080      26.956       0.260 
   2910.750    4661.110      308.8587824       60.1062425      27.361       0.238      27.160       0.105      26.248       0.115 
   1395.370    4529.110      308.8281730       60.1131046      27.880       0.274      27.176       0.163      25.648       0.104 
   1195.690    1686.950      308.8447581       60.1433364      27.350       0.220      26.888       0.091      26.594       0.174 
   3742.940    4074.040      308.8804068       60.1093174      27.334       0.190      26.898       0.086      26.204       0.124 
   1065.090    1762.880      308.8414796       60.1430213      27.406       0.211      27.333       0.127      26.884       0.219 
   3641.320    3215.450      308.8845672       60.1185983      27.334       0.189      26.876       0.080      26.976       0.244 
   1521.700    1102.910      308.8558261       60.1482179      27.785       0.262      26.983       0.117      26.594       0.236 
   1055.080    1552.010      308.8428113       60.1452469      27.349       0.201      26.796       0.105      26.677       0.263 
   2377.930    1940.610      308.8675570       60.1364163      27.596       0.255      27.315       0.129      26.808       0.204 
   2085.190    4329.950      308.8440005       60.1126733      27.599       0.239      26.903       0.084      26.463       0.133 
   5019.400    2918.570      308.9154503       60.1166733      27.016       0.170      26.868       0.095      26.624       0.165 
   4539.500    3347.760      308.9023117       60.1139631      27.171       0.212      26.960       0.098      26.906       0.249 
   3588.790    4317.680      308.8754151       60.1073479      27.709       0.274      27.056       0.104      26.242       0.129 
   3646.130    4385.610      308.8761131       60.1064347      27.267       0.176      26.914       0.082      26.650       0.162 
   4364.000    3831.260      308.8951186       60.1095823      26.920       0.154      26.902       0.082      26.640       0.165 
   2735.010    1960.560      308.8748556       60.1349137      27.545       0.250      27.066       0.113      26.682       0.223 
   2361.650    1830.800      308.8680205       60.1376153      27.413       0.208      26.887       0.083      26.785       0.199 
   3258.740    2151.660      308.8843753       60.1310291      27.397       0.219      26.984       0.097      26.524       0.157 
   4506.060    3353.720      308.9015714       60.1140227      27.466       0.197      26.948       0.080      26.602       0.150 
   4912.000    2002.170      308.9199246       60.1265741      27.019       0.169      26.918       0.091      26.776       0.194 
   2005.980    3493.150      308.8484590       60.1216479      27.507       0.224      27.284       0.111      26.658       0.178 
   2128.030    3862.490      308.8483057       60.1173711      27.814       0.256      27.175       0.113      27.027       0.227 
   4473.880    3353.890      308.9008998       60.1141378      27.251       0.178      26.852       0.099      26.832       0.196 
   4587.350    3847.900      308.8996490       60.1085984      27.006       0.160      26.898       0.077      27.057       0.215 
