         T         c12         c13         c14 
  38190.75  -0.4854268  -0.7635698  -0.9514325 
  38208.34  -0.4855478  -0.7637292  -0.9516177 
  38225.95  -0.4856687  -0.7638884  -0.9518029 
  38243.55  -0.4857895  -0.7640476  -0.9519879 
  38261.17  -0.4859103  -0.7642067  -0.9521728 
  38278.80  -0.4860310  -0.7643658  -0.9523577 
  38296.43  -0.4861516  -0.7645247  -0.9525424 
  38314.07  -0.4862722  -0.7646835  -0.9527271 
  38331.72  -0.4863927  -0.7648423  -0.9529116 
  38349.38  -0.4865132  -0.7650010  -0.9530961 
  38367.05  -0.4866336  -0.7651596  -0.9532804 
  38384.72  -0.4867539  -0.7653181  -0.9534647 
  38402.41  -0.4868741  -0.7654765  -0.9536489 
  38420.10  -0.4869943  -0.7656349  -0.9538329 
  38437.80  -0.4871144  -0.7657931  -0.9540169 
  38455.50  -0.4872345  -0.7659513  -0.9542007 
  38473.22  -0.4873545  -0.7661094  -0.9543845 
  38490.94  -0.4874744  -0.7662674  -0.9545682 
  38508.67  -0.4875943  -0.7664253  -0.9547518 
  38526.41  -0.4877141  -0.7665831  -0.9549352 
  38544.16  -0.4878338  -0.7667409  -0.9551186 
  38561.92  -0.4879535  -0.7668985  -0.9553019 
  38579.68  -0.4880731  -0.7670561  -0.9554851 
  38597.45  -0.4881926  -0.7672136  -0.9556682 
  38615.23  -0.4883121  -0.7673710  -0.9558512 
  38633.02  -0.4884315  -0.7675283  -0.9560341 
  38650.82  -0.4885508  -0.7676856  -0.9562169 
  38668.63  -0.4886701  -0.7678427  -0.9563996 
  38686.44  -0.4887893  -0.7679998  -0.9565822 
  38704.26  -0.4889085  -0.7681568  -0.9567647 
  38722.09  -0.4890275  -0.7683137  -0.9569471 
  38739.93  -0.4891466  -0.7684705  -0.9571294 
  38757.77  -0.4892655  -0.7686273  -0.9573116 
  38775.63  -0.4893844  -0.7687839  -0.9574937 
  38793.49  -0.4895032  -0.7689405  -0.9576758 
  38811.36  -0.4896220  -0.7690970  -0.9578577 
  38829.24  -0.4897407  -0.7692534  -0.9580395 
  38847.13  -0.4898593  -0.7694097  -0.9582213 
  38865.03  -0.4899779  -0.7695660  -0.9584029 
  38882.93  -0.4900964  -0.7697221  -0.9585845 
  38900.84  -0.4902149  -0.7698782  -0.9587659 
  38918.76  -0.4903333  -0.7700342  -0.9589473 
  38936.69  -0.4904516  -0.7701901  -0.9591285 
  38954.63  -0.4905698  -0.7703459  -0.9593097 
  38972.57  -0.4906880  -0.7705017  -0.9594907 
  38990.53  -0.4908061  -0.7706573  -0.9596717 
  39008.49  -0.4909242  -0.7708129  -0.9598526 
  39026.46  -0.4910422  -0.7709684  -0.9600334 
  39044.44  -0.4911601  -0.7711238  -0.9602140 
  39062.42  -0.4912780  -0.7712791  -0.9603946 
  39080.42  -0.4913958  -0.7714343  -0.9605751 
  39098.42  -0.4915135  -0.7715895  -0.9607555 
  39116.43  -0.4916312  -0.7717446  -0.9609358 
  39134.45  -0.4917488  -0.7718996  -0.9611160 
  39152.48  -0.4918664  -0.7720545  -0.9612961 
  39170.52  -0.4919839  -0.7722093  -0.9614761 
  39188.56  -0.4921013  -0.7723641  -0.9616561 
  39206.61  -0.4922187  -0.7725187  -0.9618359 
  39224.68  -0.4923360  -0.7726733  -0.9620156 
  39242.74  -0.4924532  -0.7728278  -0.9621952 
  39260.82  -0.4925704  -0.7729822  -0.9623748 
  39278.91  -0.4926875  -0.7731365  -0.9625542 
  39297.00  -0.4928045  -0.7732908  -0.9627336 
  39315.11  -0.4929215  -0.7734450  -0.9629128 
  39333.22  -0.4930384  -0.7735990  -0.9630920 
  39351.34  -0.4931553  -0.7737530  -0.9632710 
  39369.47  -0.4932721  -0.7739070  -0.9634500 
  39387.60  -0.4933888  -0.7740608  -0.9636289 
  39405.75  -0.4935055  -0.7742146  -0.9638077 
  39423.90  -0.4936221  -0.7743682  -0.9639864 
  39442.06  -0.4937386  -0.7745218  -0.9641649 
  39460.23  -0.4938551  -0.7746753  -0.9643434 
  39478.41  -0.4939715  -0.7748288  -0.9645218 
  39496.59  -0.4940878  -0.7749821  -0.9647002 
  39514.79  -0.4942041  -0.7751354  -0.9648784 
  39532.99  -0.4943204  -0.7752886  -0.9650565 
  39551.20  -0.4944365  -0.7754417  -0.9652345 
  39569.42  -0.4945526  -0.7755947  -0.9654124 
  39587.65  -0.4946687  -0.7757476  -0.9655903 
  39605.89  -0.4947846  -0.7759005  -0.9657680 
  39624.14  -0.4949006  -0.7760533  -0.9659457 
  39642.39  -0.4950164  -0.7762060  -0.9661232 
  39660.65  -0.4951322  -0.7763586  -0.9663007 
  39678.92  -0.4952479  -0.7765111  -0.9664781 
  39697.20  -0.4953636  -0.7766636  -0.9666553 
  39715.49  -0.4954792  -0.7768159  -0.9668325 
  39733.78  -0.4955947  -0.7769682  -0.9670096 
  39752.09  -0.4957102  -0.7771204  -0.9671866 
  39770.40  -0.4958256  -0.7772726  -0.9673635 
  39788.72  -0.4959410  -0.7774246  -0.9675403 
  39807.05  -0.4960563  -0.7775766  -0.9677170 
  39825.39  -0.4961715  -0.7777285  -0.9678937 
  39843.73  -0.4962867  -0.7778803  -0.9680702 
  39862.09  -0.4964018  -0.7780320  -0.9682466 
  39880.45  -0.4965168  -0.7781836  -0.9684230 
  39898.82  -0.4966318  -0.7783352  -0.9685992 
  39917.20  -0.4967467  -0.7784867  -0.9687754 
  39935.59  -0.4968616  -0.7786381  -0.9689514 
  39953.99  -0.4969764  -0.7787894  -0.9691274 
  39972.40  -0.4970911  -0.7789406  -0.9693033 
  39990.81  -0.4972058  -0.7790918  -0.9694791 
  40009.23  -0.4973204  -0.7792429  -0.9696547 
  40027.66  -0.4974349  -0.7793939  -0.9698303 
  40046.10  -0.4975494  -0.7795448  -0.9700058 
  40064.55  -0.4976638  -0.7796956  -0.9701813 
  40083.01  -0.4977782  -0.7798464  -0.9703566 
  40101.47  -0.4978925  -0.7799970  -0.9705318 
  40119.95  -0.4980067  -0.7801476  -0.9707069 
  40138.43  -0.4981209  -0.7802982  -0.9708820 
  40156.92  -0.4982350  -0.7804486  -0.9710569 
  40175.42  -0.4983491  -0.7805989  -0.9712318 
  40193.92  -0.4984631  -0.7807492  -0.9714066 
  40212.44  -0.4985770  -0.7808994  -0.9715812 
  40230.97  -0.4986909  -0.7810495  -0.9717558 
  40249.50  -0.4988047  -0.7811996  -0.9719303 
  40268.04  -0.4989184  -0.7813495  -0.9721047 
  40286.59  -0.4990321  -0.7814994  -0.9722790 
  40305.15  -0.4991458  -0.7816492  -0.9724532 
  40323.72  -0.4992593  -0.7817989  -0.9726273 
  40342.29  -0.4993728  -0.7819486  -0.9728014 
  40360.88  -0.4994863  -0.7820981  -0.9729753 
  40379.47  -0.4995997  -0.7822476  -0.9731492 
  40398.07  -0.4997130  -0.7823970  -0.9733229 
  40416.68  -0.4998262  -0.7825463  -0.9734966 
  40435.30  -0.4999394  -0.7826955  -0.9736702 
  40453.93  -0.5000526  -0.7828447  -0.9738436 
  40472.56  -0.5001657  -0.7829938  -0.9740170 
  40491.21  -0.5002787  -0.7831428  -0.9741903 
  40509.86  -0.5003916  -0.7832917  -0.9743635 
  40528.52  -0.5005045  -0.7834406  -0.9745366 
  40547.19  -0.5006174  -0.7835893  -0.9747097 
  40565.87  -0.5007301  -0.7837380  -0.9748826 
  40584.56  -0.5008428  -0.7838866  -0.9750554 
  40603.26  -0.5009555  -0.7840351  -0.9752282 
  40621.96  -0.5010681  -0.7841836  -0.9754009 
  40640.67  -0.5011806  -0.7843320  -0.9755734 
  40659.40  -0.5012931  -0.7844802  -0.9757459 
  40678.13  -0.5014055  -0.7846285  -0.9759183 
  40696.87  -0.5015179  -0.7847766  -0.9760906 
  40715.61  -0.5016301  -0.7849246  -0.9762628 
  40734.37  -0.5017424  -0.7850726  -0.9764349 
  40753.13  -0.5018545  -0.7852205  -0.9766069 
  40771.91  -0.5019666  -0.7853683  -0.9767789 
  40790.69  -0.5020787  -0.7855161  -0.9769507 
  40809.48  -0.5021907  -0.7856637  -0.9771225 
  40828.28  -0.5023026  -0.7858113  -0.9772941 
  40847.09  -0.5024145  -0.7859588  -0.9774657 
  40865.91  -0.5025263  -0.7861063  -0.9776372 
  40884.73  -0.5026380  -0.7862536  -0.9778086 
  40903.57  -0.5027497  -0.7864009  -0.9779799 
  40922.41  -0.5028614  -0.7865481  -0.9781511 
  40941.26  -0.5029729  -0.7866952  -0.9783222 
  40960.12  -0.5030844  -0.7868422  -0.9784932 
  40978.99  -0.5031959  -0.7869892  -0.9786642 
  40997.87  -0.5033073  -0.7871361  -0.9788350 
  41016.75  -0.5034186  -0.7872829  -0.9790058 
  41035.65  -0.5035299  -0.7874296  -0.9791764 
  41054.55  -0.5036411  -0.7875762  -0.9793470 
  41073.47  -0.5037522  -0.7877228  -0.9795175 
  41092.39  -0.5038633  -0.7878693  -0.9796879 
  41111.32  -0.5039743  -0.7880157  -0.9798582 
  41130.26  -0.5040853  -0.7881620  -0.9800284 
  41149.20  -0.5041962  -0.7883083  -0.9801986 
  41168.16  -0.5043071  -0.7884545  -0.9803686 
  41187.12  -0.5044179  -0.7886006  -0.9805386 
  41206.10  -0.5045286  -0.7887466  -0.9807084 
  41225.08  -0.5046393  -0.7888925  -0.9808782 
  41244.07  -0.5047499  -0.7890384  -0.9810479 
  41263.07  -0.5048604  -0.7891842  -0.9812175 
  41282.08  -0.5049709  -0.7893299  -0.9813870 
  41301.10  -0.5050814  -0.7894755  -0.9815564 
  41320.12  -0.5051917  -0.7896211  -0.9817257 
  41339.16  -0.5053021  -0.7897666  -0.9818950 
  41358.20  -0.5054123  -0.7899120  -0.9820641 
  41377.26  -0.5055225  -0.7900573  -0.9822332 
  41396.32  -0.5056326  -0.7902026  -0.9824022 
  41415.39  -0.5057427  -0.7903477  -0.9825710 
  41434.47  -0.5058528  -0.7904928  -0.9827398 
  41453.55  -0.5059627  -0.7906379  -0.9829085 
  41472.65  -0.5060726  -0.7907828  -0.9830772 
  41491.75  -0.5061825  -0.7909277  -0.9832457 
  41510.87  -0.5062922  -0.7910725  -0.9834141 
  41529.99  -0.5064020  -0.7912172  -0.9835825 
  41549.12  -0.5065116  -0.7913618  -0.9837507 
  41568.26  -0.5066212  -0.7915064  -0.9839189 
  41587.41  -0.5067308  -0.7916509  -0.9840870 
  41606.57  -0.5068403  -0.7917953  -0.9842550 
  41625.74  -0.5069497  -0.7919396  -0.9844229 
  41644.91  -0.5070591  -0.7920838  -0.9845907 
  41664.10  -0.5071684  -0.7922280  -0.9847585 
  41683.29  -0.5072777  -0.7923721  -0.9849261 
  41702.49  -0.5073869  -0.7925161  -0.9850937 
  41721.70  -0.5074960  -0.7926601  -0.9852611 
  41740.92  -0.5076051  -0.7928040  -0.9854285 
  41760.15  -0.5077141  -0.7929478  -0.9855958 
  41779.39  -0.5078231  -0.7930915  -0.9857630 
  41798.64  -0.5079320  -0.7932351  -0.9859301 
  41817.89  -0.5080408  -0.7933787  -0.9860972 
  41837.16  -0.5081496  -0.7935222  -0.9862641 
  41856.43  -0.5082583  -0.7936656  -0.9864310 
  41875.71  -0.5083670  -0.7938089  -0.9865977 
  41895.00  -0.5084756  -0.7939522  -0.9867644 
  41914.30  -0.5085842  -0.7940954  -0.9869310 
  41933.61  -0.5086927  -0.7942385  -0.9870975 
  41952.93  -0.5088011  -0.7943815  -0.9872639 
  41972.25  -0.5089095  -0.7945245  -0.9874302 
  41991.59  -0.5090178  -0.7946674  -0.9875965 
  42010.93  -0.5091261  -0.7948102  -0.9877626 
  42030.29  -0.5092343  -0.7949529  -0.9879287 
  42049.65  -0.5093424  -0.7950956  -0.9880947 
  42069.02  -0.5094505  -0.7952381  -0.9882606 
  42088.40  -0.5095586  -0.7953806  -0.9884264 
  42107.79  -0.5096665  -0.7955231  -0.9885921 
  42127.19  -0.5097745  -0.7956654  -0.9887577 
  42146.59  -0.5098823  -0.7958077  -0.9889233 
  42166.01  -0.5099901  -0.7959499  -0.9890887 
  42185.43  -0.5100979  -0.7960920  -0.9892541 
  42204.87  -0.5102056  -0.7962341  -0.9894194 
  42224.31  -0.5103132  -0.7963761  -0.9895846 
  42243.76  -0.5104208  -0.7965180  -0.9897497 
  42263.22  -0.5105283  -0.7966598  -0.9899147 
  42282.69  -0.5106357  -0.7968016  -0.9900796 
  42302.17  -0.5107431  -0.7969432  -0.9902445 
  42321.66  -0.5108505  -0.7970848  -0.9904093 
  42341.15  -0.5109578  -0.7972264  -0.9905739 
  42360.66  -0.5110650  -0.7973678  -0.9907385 
  42380.17  -0.5111722  -0.7975092  -0.9909030 
  42399.70  -0.5112793  -0.7976505  -0.9910674 
  42419.23  -0.5113863  -0.7977917  -0.9912318 
  42438.77  -0.5114933  -0.7979329  -0.9913960 
  42458.32  -0.5116003  -0.7980740  -0.9915602 
  42477.88  -0.5117071  -0.7982150  -0.9917243 
  42497.45  -0.5118140  -0.7983559  -0.9918882 
  42517.02  -0.5119207  -0.7984968  -0.9920521 
  42536.61  -0.5120274  -0.7986375  -0.9922160 
  42556.21  -0.5121341  -0.7987782  -0.9923797 
  42575.81  -0.5122407  -0.7989189  -0.9925433 
  42595.42  -0.5123472  -0.7990594  -0.9927069 
  42615.05  -0.5124537  -0.7991999  -0.9928704 
  42634.68  -0.5125601  -0.7993403  -0.9930337 
  42654.32  -0.5126665  -0.7994807  -0.9931970 
  42673.97  -0.5127728  -0.7996209  -0.9933603 
  42693.63  -0.5128791  -0.7997611  -0.9935234 
  42713.29  -0.5129853  -0.7999012  -0.9936864 
  42732.97  -0.5130914  -0.8000413  -0.9938494 
  42752.66  -0.5131975  -0.8001812  -0.9940123 
  42772.35  -0.5133035  -0.8003211  -0.9941750 
  42792.05  -0.5134095  -0.8004609  -0.9943377 
  42811.77  -0.5135154  -0.8006007  -0.9945004 
  42831.49  -0.5136213  -0.8007403  -0.9946629 
  42851.22  -0.5137271  -0.8008799  -0.9948253 
  42870.96  -0.5138328  -0.8010195  -0.9949877 
  42890.71  -0.5139385  -0.8011589  -0.9951500 
  42910.47  -0.5140441  -0.8012983  -0.9953122 
  42930.24  -0.5141497  -0.8014376  -0.9954743 
  42950.01  -0.5142552  -0.8015768  -0.9956363 
  42969.80  -0.5143607  -0.8017160  -0.9957982 
  42989.59  -0.5144661  -0.8018550  -0.9959601 
  43009.40  -0.5145715  -0.8019940  -0.9961218 
  43029.21  -0.5146768  -0.8021330  -0.9962835 
  43049.03  -0.5147820  -0.8022718  -0.9964451 
  43068.86  -0.5148872  -0.8024106  -0.9966066 
  43088.70  -0.5149923  -0.8025493  -0.9967681 
  43108.55  -0.5150974  -0.8026880  -0.9969294 
  43128.41  -0.5152024  -0.8028265  -0.9970907 
  43148.28  -0.5153073  -0.8029650  -0.9972518 
  43168.16  -0.5154122  -0.8031034  -0.9974129 
  43188.04  -0.5155171  -0.8032418  -0.9975739 
  43207.94  -0.5156219  -0.8033801  -0.9977349 
  43227.84  -0.5157266  -0.8035183  -0.9978957 
  43247.76  -0.5158313  -0.8036564  -0.9980564 
  43267.68  -0.5159359  -0.8037944  -0.9982171 
  43287.61  -0.5160405  -0.8039324  -0.9983777 
  43307.55  -0.5161450  -0.8040703  -0.9985382 
  43327.50  -0.5162494  -0.8042082  -0.9986986 
  43347.46  -0.5163538  -0.8043459  -0.9988589 
  43367.43  -0.5164582  -0.8044836  -0.9990192 
  43387.41  -0.5165625  -0.8046212  -0.9991794 
  43407.40  -0.5166667  -0.8047588  -0.9993394 
  43427.39  -0.5167709  -0.8048963  -0.9994994 
  43447.40  -0.5168750  -0.8050337  -0.9996593 
  43467.42  -0.5169790  -0.8051710  -0.9998192 
  43487.44  -0.5170831  -0.8053082  -0.9999789 
  43507.47  -0.5171870  -0.8054454  -1.0001386 
  43527.52  -0.5172909  -0.8055825  -1.0002982 
  43547.57  -0.5173947  -0.8057196  -1.0004577 
  43567.63  -0.5174985  -0.8058565  -1.0006171 
  43587.70  -0.5176023  -0.8059934  -1.0007764 
  43607.78  -0.5177059  -0.8061302  -1.0009356 
  43627.87  -0.5178096  -0.8062670  -1.0010948 
  43647.96  -0.5179131  -0.8064037  -1.0012539 
  43668.07  -0.5180166  -0.8065403  -1.0014129 
  43688.19  -0.5181201  -0.8066768  -1.0015718 
  43708.31  -0.5182235  -0.8068133  -1.0017306 
  43728.45  -0.5183268  -0.8069497  -1.0018894 
  43748.59  -0.5184301  -0.8070860  -1.0020480 
  43768.75  -0.5185334  -0.8072222  -1.0022066 
  43788.91  -0.5186365  -0.8073584  -1.0023651 
  43809.08  -0.5187397  -0.8074945  -1.0025235 
  43829.26  -0.5188427  -0.8076305  -1.0026818 
  43849.45  -0.5189457  -0.8077665  -1.0028401 
  43869.65  -0.5190487  -0.8079024  -1.0029983 
  43889.86  -0.5191516  -0.8080382  -1.0031563 
  43910.08  -0.5192545  -0.8081739  -1.0033143 
  43930.31  -0.5193573  -0.8083096  -1.0034723 
  43950.55  -0.5194600  -0.8084452  -1.0036301 
  43970.79  -0.5195627  -0.8085807  -1.0037878 
  43991.05  -0.5196653  -0.8087162  -1.0039455 
  44011.32  -0.5197679  -0.8088516  -1.0041031 
  44031.59  -0.5198704  -0.8089869  -1.0042606 
  44051.87  -0.5199729  -0.8091221  -1.0044180 
  44072.17  -0.5200753  -0.8092573  -1.0045754 
  44092.47  -0.5201776  -0.8093924  -1.0047326 
  44112.78  -0.5202799  -0.8095274  -1.0048898 
  44133.10  -0.5203822  -0.8096624  -1.0050469 
  44153.44  -0.5204844  -0.8097972  -1.0052039 
  44173.78  -0.5205865  -0.8099321  -1.0053608 
  44194.12  -0.5206886  -0.8100668  -1.0055177 
  44214.48  -0.5207906  -0.8102015  -1.0056744 
  44234.85  -0.5208926  -0.8103361  -1.0058311 
  44255.23  -0.5209945  -0.8104706  -1.0059877 
  44275.62  -0.5210964  -0.8106051  -1.0061442 
  44296.01  -0.5211982  -0.8107395  -1.0063007 
  44316.42  -0.5213000  -0.8108738  -1.0064570 
  44336.83  -0.5214017  -0.8110080  -1.0066133 
  44357.26  -0.5215033  -0.8111422  -1.0067695 
  44377.69  -0.5216049  -0.8112763  -1.0069256 
  44398.14  -0.5217065  -0.8114103  -1.0070816 
  44418.59  -0.5218079  -0.8115443  -1.0072376 
  44439.05  -0.5219094  -0.8116782  -1.0073935 
  44459.52  -0.5220108  -0.8118120  -1.0075492 
  44480.00  -0.5221121  -0.8119458  -1.0077050 
  44500.49  -0.5222134  -0.8120795  -1.0078606 
  44520.99  -0.5223146  -0.8122131  -1.0080161 
  44541.50  -0.5224157  -0.8123466  -1.0081716 
  44562.02  -0.5225169  -0.8124801  -1.0083270 
  44582.55  -0.5226179  -0.8126135  -1.0084823 
  44603.09  -0.5227189  -0.8127468  -1.0086375 
  44623.64  -0.5228199  -0.8128801  -1.0087926 
  44644.19  -0.5229208  -0.8130133  -1.0089477 
  44664.76  -0.5230216  -0.8131464  -1.0091026 
  44685.33  -0.5231224  -0.8132795  -1.0092575 
  44705.92  -0.5232231  -0.8134124  -1.0094123 
  44726.51  -0.5233238  -0.8135453  -1.0095671 
  44747.12  -0.5234244  -0.8136782  -1.0097217 
  44767.73  -0.5235250  -0.8138110  -1.0098763 
  44788.36  -0.5236255  -0.8139437  -1.0100308 
  44808.99  -0.5237260  -0.8140763  -1.0101852 
  44829.63  -0.5238264  -0.8142089  -1.0103395 
  44850.28  -0.5239268  -0.8143413  -1.0104938 
  44870.94  -0.5240271  -0.8144738  -1.0106479 
  44891.61  -0.5241273  -0.8146061  -1.0108020 
  44912.29  -0.5242275  -0.8147384  -1.0109560 
  44932.98  -0.5243277  -0.8148706  -1.0111099 
  44953.68  -0.5244278  -0.8150028  -1.0112638 
  44974.39  -0.5245278  -0.8151348  -1.0114176 
  44995.11  -0.5246278  -0.8152668  -1.0115712 
  45015.84  -0.5247277  -0.8153988  -1.0117248 
  45036.58  -0.5248276  -0.8155306  -1.0118784 
  45057.32  -0.5249274  -0.8156624  -1.0120318 
  45078.08  -0.5250272  -0.8157942  -1.0121852 
  45098.84  -0.5251269  -0.8159258  -1.0123385 
  45119.62  -0.5252266  -0.8160574  -1.0124917 
  45140.41  -0.5253262  -0.8161889  -1.0126448 
  45161.20  -0.5254258  -0.8163204  -1.0127978 
  45182.00  -0.5255253  -0.8164518  -1.0129508 
  45202.82  -0.5256247  -0.8165831  -1.0131037 
  45223.64  -0.5257241  -0.8167143  -1.0132565 
  45244.48  -0.5258235  -0.8168455  -1.0134092 
  45265.32  -0.5259228  -0.8169766  -1.0135619 
  45286.17  -0.5260220  -0.8171076  -1.0137144 
  45307.03  -0.5261212  -0.8172386  -1.0138669 
  45327.90  -0.5262204  -0.8173695  -1.0140193 
  45348.79  -0.5263194  -0.8175003  -1.0141716 
  45369.68  -0.5264185  -0.8176311  -1.0143239 
  45390.58  -0.5265175  -0.8177618  -1.0144761 
  45411.49  -0.5266164  -0.8178924  -1.0146282 
  45432.41  -0.5267153  -0.8180230  -1.0147802 
  45453.34  -0.5268141  -0.8181534  -1.0149321 
  45474.27  -0.5269129  -0.8182839  -1.0150839 
  45495.22  -0.5270116  -0.8184142  -1.0152357 
  45516.18  -0.5271102  -0.8185445  -1.0153874 
  45537.15  -0.5272089  -0.8186747  -1.0155390 
  45558.13  -0.5273074  -0.8188049  -1.0156906 
  45579.11  -0.5274059  -0.8189349  -1.0158420 
  45600.11  -0.5275044  -0.8190649  -1.0159934 
  45621.12  -0.5276028  -0.8191949  -1.0161447 
  45642.13  -0.5277011  -0.8193247  -1.0162959 
  45663.16  -0.5277994  -0.8194545  -1.0164471 
  45684.19  -0.5278977  -0.8195843  -1.0165981 
  45705.24  -0.5279959  -0.8197139  -1.0167491 
  45726.30  -0.5280940  -0.8198435  -1.0169000 
  45747.36  -0.5281921  -0.8199731  -1.0170508 
  45768.43  -0.5282902  -0.8201025  -1.0172016 
  45789.52  -0.5283881  -0.8202319  -1.0173523 
  45810.61  -0.5284861  -0.8203613  -1.0175028 
  45831.72  -0.5285840  -0.8204905  -1.0176534 
  45852.83  -0.5286818  -0.8206197  -1.0178038 
  45873.95  -0.5287796  -0.8207488  -1.0179541 
  45895.08  -0.5288773  -0.8208779  -1.0181044 
  45916.23  -0.5289750  -0.8210069  -1.0182546 
  45937.38  -0.5290726  -0.8211358  -1.0184047 
  45958.54  -0.5291702  -0.8212646  -1.0185548 
  45979.71  -0.5292677  -0.8213934  -1.0187048 
  46000.89  -0.5293652  -0.8215221  -1.0188546 
  46022.09  -0.5294626  -0.8216508  -1.0190044 
  46043.29  -0.5295599  -0.8217794  -1.0191542 
  46064.50  -0.5296572  -0.8219079  -1.0193038 
  46085.72  -0.5297545  -0.8220363  -1.0194534 
  46106.95  -0.5298517  -0.8221647  -1.0196029 
  46128.19  -0.5299489  -0.8222930  -1.0197523 
  46149.44  -0.5300460  -0.8224213  -1.0199017 
  46170.70  -0.5301430  -0.8225494  -1.0200509 
  46191.97  -0.5302400  -0.8226776  -1.0202001 
  46213.25  -0.5303370  -0.8228056  -1.0203492 
  46234.54  -0.5304339  -0.8229336  -1.0204983 
  46255.83  -0.5305307  -0.8230615  -1.0206472 
  46277.14  -0.5306275  -0.8231893  -1.0207961 
  46298.46  -0.5307243  -0.8233171  -1.0209449 
  46319.79  -0.5308210  -0.8234448  -1.0210936 
  46341.13  -0.5309176  -0.8235724  -1.0212422 
  46362.48  -0.5310142  -0.8237000  -1.0213908 
  46383.83  -0.5311108  -0.8238275  -1.0215393 
  46405.20  -0.5312073  -0.8239550  -1.0216877 
  46426.58  -0.5313037  -0.8240823  -1.0218360 
  46447.97  -0.5314001  -0.8242096  -1.0219843 
  46469.36  -0.5314964  -0.8243369  -1.0221325 
  46490.77  -0.5315927  -0.8244641  -1.0222806 
  46512.19  -0.5316889  -0.8245912  -1.0224286 
  46533.61  -0.5317851  -0.8247182  -1.0225766 
  46555.05  -0.5318813  -0.8248452  -1.0227244 
  46576.50  -0.5319773  -0.8249721  -1.0228722 
  46597.95  -0.5320734  -0.8250989  -1.0230200 
  46619.42  -0.5321694  -0.8252257  -1.0231676 
  46640.90  -0.5322653  -0.8253524  -1.0233152 
  46662.38  -0.5323612  -0.8254790  -1.0234626 
  46683.88  -0.5324570  -0.8256056  -1.0236101 
  46705.38  -0.5325528  -0.8257321  -1.0237574 
  46726.90  -0.5326485  -0.8258586  -1.0239047 
