         id               ra              dec      mag      type         n               re              phi            ratio     notes 
      13476       53.1444669      -27.7903560  26.0687    sersic     0.591            2.282          -84.062           0.1970   comment 
      13477       53.1628321      -27.7900879  29.3292    sersic     3.072            1.517           67.030           0.9984   comment 
      13478       53.1651490      -27.7901837  28.0865    sersic     0.652            1.451          -89.039           0.2754   comment 
      13479       53.1118516      -27.7903830  25.7714    sersic     0.870            1.165           37.062           0.4964   comment 
      13481       53.1817297      -27.7901862  27.5154    sersic     2.130            3.611           30.995           0.4122   comment 
      13482       53.1781589      -27.7901889  26.9942    sersic     3.499            0.237           56.032           0.0344   comment 
      13484       53.1490765      -27.7900533  29.0478    sersic     3.380            0.208          -72.876           0.0898   comment 
      13485       53.1612485      -27.7928638  24.7333    sersic     2.597            2.621           -5.879           0.5049   comment 
      13486       53.0881524      -27.7905784   25.785    sersic     1.304            2.157           10.320           0.3704   comment 
      13487       53.1611554      -27.7903327  26.0377    sersic     1.271            2.695          -89.217           0.4811   comment 
      13488       53.1509953      -27.7901075  28.1239    sersic     2.350            0.164           43.373           0.6463   comment 
      13491       53.1454840      -27.7902277  28.3628    sersic     1.826            2.288           23.132           0.1039   comment 
      13495       53.1670704      -27.7901866  27.7155    sersic     2.150            0.733          -12.426           0.6182   comment 
      13496       53.0908202      -27.7899834  25.5285    sersic     0.858            1.468          -89.992           0.7058   comment 
      13498       53.0609471      -27.7899261  28.1383    sersic     2.834            0.652           18.250           0.0394   comment 
      13499       53.0933360      -27.7899493  27.5967    sersic     1.058            0.610           68.461           0.7960   comment 
      13500       53.1468542      -27.7902470  27.0562    sersic     0.319            3.109           40.413           0.0673   comment 
      13501       53.1782329      -27.7899319  28.5825    sersic     5.249            2.087           22.749           0.9796   comment 
      13502       53.1383177      -27.7899950  27.6234    sersic     2.339            0.172          -89.491           0.0320   comment 
      13504       53.1674010      -27.7901152   26.285    sersic     0.685            0.687          -74.459           0.6571   comment 
      13506       53.1368873      -27.7906609  25.4394    sersic     1.116            1.885           35.949           0.5756   comment 
      13508       53.1540401      -27.7908903  26.3369    sersic     0.932            5.730          -26.453           0.1308   comment 
      13509       53.1462870      -27.7901555  26.8754    sersic     0.669            1.170          -79.786           0.4930   comment 
      13510       53.1376605      -27.7919551  23.0778    sersic     0.671            7.574            7.454           0.7205   comment 
      13511       53.1685607      -27.7915500  25.0757    sersic     1.673            0.980          -31.641           0.6771   comment 
      13512       53.1778017      -27.7898219  28.0034    sersic     5.832            1.512           89.082           0.0037   comment 
      13513       53.1031222      -27.7900762  25.7766    sersic     0.693            4.013          -67.206           0.2784   comment 
      13515       53.1535296      -27.7899223  27.0155    sersic     3.004            4.014           62.274           0.7319   comment 
      13516       53.1514484      -27.7911000  25.3075    sersic     3.776            3.283           23.779           0.7993   comment 
      13520       53.1644802      -27.7897171  28.8471    sersic     1.048            0.690          -35.115           0.4354   comment 
      13521       53.0853214      -27.7923095   23.192    sersic     3.324            4.312          -70.031           0.2858   comment 
      13522       53.0933101      -27.7904869  24.3963    sersic     0.960            4.099          -67.353           0.7391   comment 
      13523       53.1133898      -27.7897003  27.6209    sersic     3.464            7.400           46.597           0.0543   comment 
      13524       53.0631083      -27.7897798  26.5549    sersic     3.024            2.213          -52.719           0.4517   comment 
      13525       53.1072032      -27.7899271  26.1734    sersic     3.303            0.939          -16.095           0.2010   comment 
